Key;Item Type;Publication Year;Author;Title;Journal Name;Conference Name;DOI
5X5I4JK4;journalArticle;2024;"Zhu, Z.; Cai, J.; Feng, Y.; Gu, L.; Guan, X.; Liu, N.; Gu, H.; Li, X.";Association between air pollution, meteorological factors and hand, foot, and mouth disease incidence in Zhejiang Province: A Bayesian spatio-temporal modelling study;Atmospheric Environment;;10.1016/j.atmosenv.2024.120745
2AWWWRZR;journalArticle;2024;"Regazzoni, F.; Pagani, S.; Salvador, M.; Dede’, L.; Quarteroni, A.";Learning the intrinsic dynamics of spatio-temporal processes through Latent Dynamics Networks;Nature Communications;;10.1038/s41467-024-45323-x
KDCQ7LYD;journalArticle;2024;"Barceló, M.A.; Perafita, X.; Saez, M.";Spatiotemporal variability in socioeconomic inequalities in COVID-19 vaccination in Catalonia, Spain;Public Health;;10.1016/j.puhe.2023.11.024
HPSHM645;journalArticle;2023;"Jin, X.; Wu, D.; Yang, H.; Zhu, C.; Shen, W.; Xu, K.";A temporal-spatiotemporal domain transformation-based modeling method for nonlinear distributed parameter systems;Journal of Computational Design and Engineering;;10.1093/jcde/qwad052
FHPPZFDM;journalArticle;2024;"Ishii, K.; Ono, S.; Masago, T.; Ishizuki, M.; Mori, T.; Hanatsuka, Y.";Fine-Scaled Predictive Modeling of Road Surface Conditions and Temperature in Urban Areas;IEEE Transactions on Intelligent Transportation Systems;;10.1109/TITS.2024.3433004
ZGHGLDTR;conferencePaper;2023;"Wen, Z.; Xu, H.; Liu, C.; Guo, T.; Hu, J.; He, X.; Wang, F.; Lou, S.; Fan, H.";OccluBEV: Occlusion Aware Spatiotemporal Modeling for Multi-view 3D Object Detection;;MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia;10.1145/3581783.3613798
QKP3W495;journalArticle;2023;"Barbaroux, H.; Kunze, K.P.; Neji, R.; Nazir, M.S.; Pennell, D.J.; Nielles-Vallespin, S.; Scott, A.D.; Young, A.A.";Automated segmentation of long and short axis DENSE cardiovascular magnetic resonance for myocardial strain analysis using spatio-temporal convolutional neural networks;Journal of Cardiovascular Magnetic Resonance;;10.1186/s12968-023-00927-y
X4SMHPLP;journalArticle;2023;"Liu, C.; Su, X.; Dong, Z.; Liu, X.; Qiu, C.";Understanding COVID-19: comparison of spatio-temporal analysis methods used to study epidemic spread patterns in the United States;Geospatial Health;;10.4081/gh.2023.1200
46XQ7QXA;journalArticle;2024;"Zhong, X.; Du, Y.; Wang, X.; Li, X.; Zhao, W.; Zhang, Y.; Atkinson, P.M.";Monitoring Annual Forest Cover Fraction Change during 2000-2020 in China's Han River Basin Using Time-Series MODIS NDVI, VCF and Spatio-Temporal Regression;IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing;;10.1109/JSTARS.2024.3417302
ZPRAPYS2;journalArticle;2023;"Jin, G.; Li, F.; Zhang, J.; Wang, M.; Huang, J.";Automated Dilated Spatio-Temporal Synchronous Graph Modeling for Traffic Prediction;IEEE Transactions on Intelligent Transportation Systems;;10.1109/TITS.2022.3195232
YAQIEXI8;conferencePaper;2024;"Ugwu, C.I.; Casarin, S.; Lanz, O.";Spatiotemporal Modeling Encounters 3D Medical Image Analysis: Slice-Shift UNet with Multi-View Fusion;;ACM International Conference Proceeding Series;10.1145/3653946.3653965
5EQV4XKH;journalArticle;2023;"Kosarevych, R.; Jonek-Kowalska, I.; Rusyn, B.; Sachenko, A.; Lutsyk, O.";Analysing Pine Disease Spread Using Random Point Process by Remote Sensing of a Forest Stand;Remote Sensing;;10.3390/rs15163941
VGW95NAV;conferencePaper;2023;"Li, F.; Yan, H.; Sui, H.; Wang, D.; Zuo, F.; Liu, Y.; Li, Y.; Jin, D.";Periodic Shift and Event-aware Spatio-Temporal Graph Convolutional Network for Traffic Congestion Prediction;;GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems;10.1145/3589132.3625612
NSBQN3BU;journalArticle;2024;"Chen, B.; Chen, Z.; Liu, X.C.; Yi, Z.";Bayesian inference-based spatiotemporal modeling with interim activities for EV charging etiquette;Transportation Research Part D: Transport and Environment;;10.1016/j.trd.2024.104060
5XP5HPLN;journalArticle;2024;"Kakhani, N.; Rangzan, M.; Jamali, A.; Attarchi, S.; Kazem Alavipanah, S.; Mommert, M.; Tziolas, N.; Scholten, T.";SSL-SoilNet: A Hybrid Transformer-Based Framework With Self-Supervised Learning for Large-Scale Soil Organic Carbon Prediction;IEEE Transactions on Geoscience and Remote Sensing;;10.1109/TGRS.2024.3446042
LBF9GJGB;journalArticle;2023;"Nikolaou, N.; Bouwer, L.M.; Dallavalle, M.; Valizadeh, M.; Stafoggia, M.; Peters, A.; Wolf, K.; Schneider, A.";Improved daily estimates of relative humidity at high resolution across Germany: A random forest approach;Environmental Research;;10.1016/j.envres.2023.117173
Y7WWNQQN;journalArticle;2023;"Wang, K.; Ling, C.; Chen, Y.; Zhang, Z.";Spatio-temporal joint modelling on moderate and extreme air pollution in Spain;Environmental and Ecological Statistics;;10.1007/s10651-023-00575-6
LHJEIFW6;journalArticle;2023;"Wang, W.; Liu, Z.; Lu, H.; Lan, R.; Zhang, Z.";Real-Time Video Super-Resolution with Spatio-Temporal Modeling and Redundancy-Aware Inference;Sensors;;10.3390/s23187880
38G7JGGD;journalArticle;2023;"Chou-Chen, S.W.; Barboza, L.A.; Vásquez, P.; García, Y.E.; Calvo, J.G.; Hidalgo, H.G.; Sanchez, F.";Bayesian spatio-temporal model with INLA for dengue fever risk prediction in Costa Rica;Environmental and Ecological Statistics;;10.1007/s10651-023-00580-9
5IE9P3BZ;conferencePaper;2023;"Ma, Y.; Zhou, B.; Wang, R.; Wang, P.";Multi-stage Factorized Spatio-Temporal Representation for RGB-D Action and Gesture Recognition;;MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia;10.1145/3581783.3612301
M4VGV5JQ;journalArticle;2024;"Reuvers, H.; Wijler, E.";Sparse generalized Yule–Walker estimation for large spatio-temporal autoregressions with an application to NO2 satellite data;Journal of Econometrics;;10.1016/j.jeconom.2023.105520
F7BYPAIH;journalArticle;2023;"Herraiz, C.; Vicente, J.; Gortázar, C.; Acevedo, P.";Large scale spatio-temporal modelling of risk factors associated with tuberculosis exposure at the wildlife-livestock interface;Preventive Veterinary Medicine;;10.1016/j.prevetmed.2023.106049
EMFP4VXL;journalArticle;2023;"Lindmark, M.; Anderson, S.C.; Gogina, M.; Casini, M.";Evaluating drivers of spatiotemporal variability in individual condition of a bottom-associated marine fish, Atlantic cod (Gadus morhua);ICES Journal of Marine Science;;10.1093/icesjms/fsad084
RK9FHZV7;journalArticle;2024;"Mast, Y.; Wild, M.; Takors, R.";Optimizing Mass Transfer in Multiphase Fermentation: The Role of Drag Models and Physical Conditions;Processes;;10.3390/pr12010045
JIGZUFK2;journalArticle;2023;"Nabil, Y.; Elsawy, H.; Al-Dharrab, S.; Attia, H.; Mostafa, H.";Ultra-Reliable Device-Centric Uplink Communications in Airborne Networks: A Spatiotemporal Analysis;IEEE Transactions on Vehicular Technology;;10.1109/TVT.2023.3250757
A2S452XG;journalArticle;2024;"Foo, Y.; Flegg, J.A.";A spatio-temporal model of multi-marker antimalarial resistance;Journal of the Royal Society Interface;;10.1098/rsif.2023.0570
BJRNAQKJ;journalArticle;2024;"Pasanen, T.-M.; Helske, J.; Högmander, H.; Ketola, T.";Spatio-temporal modeling of co-dynamics of smallpox, measles, and pertussis in pre-healthcare Finland;PeerJ;;10.7717/peerj.18155
UU9NBGEV;journalArticle;2023;"Juozaitienė, R.; Seebens, H.; Latombe, G.; Essl, F.; Wit, E.C.";Analysing ecological dynamics with relational event models: The case of biological invasions;Diversity and Distributions;;10.1111/ddi.13752
Q6ZPVQWR;journalArticle;2024;"Liao, R.; Song, S.; Gunes, H.";An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition;IEEE Transactions on Affective Computing;;10.1109/TAFFC.2024.3363710
2RZ4MU7M;journalArticle;2023;"Olmos, M.; Ianelli, J.; Ciannelli, L.; Spies, I.; McGilliard, C.R.; Thorson, J.T.";Estimating climate-driven phenology shifts and survey availability using fishery-dependent data;Progress in Oceanography;;10.1016/j.pocean.2023.103035
S357HEAK;journalArticle;2023;"Chen, B.; Sheng, Z.; He, Y.";High-Precision and Fast Prediction of Regional Wind Fields in Near Space Using Neural-Network Approximation of Operators;Geophysical Research Letters;;10.1029/2023GL106115
YTY5D7V4;conferencePaper;2023;"Park, J.; Kaai, K.; Hossain, S.; Sumi, N.; Rambhatla, S.; Fieguth, P.";Domain-Guided Spatio-Temporal Self-Attention for Egocentric 3D Pose Estimation;;Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining;10.1145/3580305.3599312
YCXNN7NA;journalArticle;2024;Barazzetti, L.;Spatio-temporal analysis of georeferenced time-series applied to structural monitoring;Journal of Civil Structural Health Monitoring;;10.1007/s13349-023-00743-z
IZ3NJF37;journalArticle;2023;"Gayawan, E.; Somo-Aina, O.; Kuti, O.";Analysis of the space-time trends in open defecation in Nigeria;Environmental Science and Pollution Research;;10.1007/s11356-023-26161-8
DZRSBMUU;journalArticle;2024;"Valipour Shokouhi, B.; de Hoogh, K.; Gehrig, R.; Eeftens, M.";Estimation of historical daily airborne pollen concentrations across Switzerland using a spatio temporal random forest model;Science of the Total Environment;;10.1016/j.scitotenv.2023.167286
P2TXR8QS;journalArticle;2023;"Falkensteiner, M.-A.; Schellander, H.; Ehrensperger, G.; Hell, T.";Accounting for seasonality in the metastatistical extreme value distribution;Weather and Climate Extremes;;10.1016/j.wace.2023.100601
G3XD74BG;journalArticle;2023;"Modethed, W.; Singhla, T.; Boonsri, K.; Pringproa, K.; Sthitmatee, N.; Vinitchaikul, P.; Sansamur, C.; Kreausukon, K.; Punyapornwithaya, V.";Identifying the patterns and sizes of the first lumpy skin disease outbreak clusters in Northern Thailand with a high degree of dairy farm aggregation using spatio-temporal models;PLoS ONE;;10.1371/journal.pone.0291692
9PH97VMF;journalArticle;2023;"McDonald, R.R.; Keith, D.M.; Sameoto, J.A.; Mills Flemming, J.";Integrating habitat features into spatio-temporal biomass dynamics models for a better understanding of stock productivity: a case study of sea scallop in the Bay of Fundy;ICES Journal of Marine Science;;10.1093/icesjms/fsad103
942A9UFK;journalArticle;2023;"Katale, R.N.; Gemechu, D.B.";Spatio-temporal analysis of malaria incidence and its risk factors in North Namibia;Malaria Journal;;10.1186/s12936-023-04577-4
KTZIQGGZ;journalArticle;2023;"Ensoy-Musoro, C.; Nguyen, M.H.; Hens, N.; Molenberghs, G.; Faes, C.";Spatio-temporal model to investigate COVID-19 spread accounting for the mobility amongst municipalities;Spatial and Spatio-temporal Epidemiology;;10.1016/j.sste.2023.100568
92Z5S2C3;journalArticle;2023;"Zhang, J.; Lim, J.; Kim, M.-H.; Hur, S.; Chung, T.-M.";WM–STGCN: A Novel Spatiotemporal Modeling Method for Parkinsonian Gait Recognition;Sensors;;10.3390/s23104980
83JMSK4C;conferencePaper;2024;"Man, W.; Sun, J.; Wei, X.";Analysis of the Spatiotemporal Variations and Influencing Factors of COVID-19 in Various Cities in East China: Bayesian Spatio-Temporal Model;;Frontiers in Artificial Intelligence and Applications;10.3233/FAIA231402
F2CEBIQY;conferencePaper;2023;"Ibrahim, S.; Tell, M.; Mazumder, R.";Dyn-GWN: Time-Series Forecasting using Time-varying Graphs with Applications to Finance and Traffic Prediction;;ICAIF 2023 -  4th ACM International Conference on AI in Finance;10.1145/3604237.3626864
IZ5YXB97;journalArticle;2024;"Yan, J.; Wu, L.; Jiang, W.; Liu, C.; Shen, F.";Revisiting the robustness of spatio-temporal modeling in video quality assessment;Displays;;10.1016/j.displa.2023.102585
9A8C52IX;journalArticle;2023;"Semakula, M.; Niragire, F.; Nsanzimana, S.; Remera, E.; Faes, C.";Spatio-temporal dynamic of the COVID-19 epidemic and the impact of imported cases in Rwanda;BMC Public Health;;10.1186/s12889-023-15888-1
ZT4LHNEC;journalArticle;2023;"Shirzad, R.; Alesheikh, A.A.; Asgharzadeh, M.; Hoseini, B.; Lotfata, A.";Spatio-temporal modeling of human leptospirosis prevalence using the maximum entropy model;BMC Public Health;;10.1186/s12889-023-17391-z
UJGMGL4G;journalArticle;2023;"Bachrudin, A.; Ruchjana, B.N.; Abdullah, A.S.; Budiarto, R.";Spatio-Temporal Model of a Product–Sum Simulation on Stream Network Based on Hydrologic Distance;Water (Switzerland);;10.3390/w15112039
BE92KIGQ;journalArticle;2024;"Yanosky, J.D.; Washington, A.; Foulke, G.T.; Guck, D.; Butt, M.; Helm, M.F.";Air pollution and incident sarcoidosis in central Pennsylvania;Journal of Toxicology and Environmental Health - Part A: Current Issues;;10.1080/15287394.2024.2369255
4IWRFH4Q;journalArticle;2024;"Liu, C.; Chen, K.; Chen, B.; Zhang, H.; Zou, Z.; Shi, Z.";RSCaMa: Remote Sensing Image Change Captioning With State Space Model;IEEE Geoscience and Remote Sensing Letters;;10.1109/LGRS.2024.3404604
9YQ54LRG;journalArticle;2023;"Zhang, Y.; Chen, S.X.; Bao, L.";Air pollution estimation under air stagnation—A case study of Beijing;Environmetrics;;10.1002/env.2819
7XKCGTTW;journalArticle;2023;"García, J.A.; Acero, F.J.; Portero, J.";A Bayesian hierarchical spatio-temporal model for extreme temperatures in Extremadura (Spain) simulated by a Regional Climate Model;Climate Dynamics;;10.1007/s00382-022-06638-x
4FD6GVC3;journalArticle;2023;"Valente, F.; Laurini, M.";A spatio-temporal analysis of fire occurrence patterns in the Brazilian Amazon;Scientific Reports;;10.1038/s41598-023-39875-z
8UWZB8I5;journalArticle;2023;"Ma, S.; Yu, K.; Tang, M.-L.; Pan, J.; Härdle, W.K.; Tian, M.";A Bayesian multistage spatio-temporally dependent model for spatial clustering and variable selection;Statistics in Medicine;;10.1002/sim.9889
K8IE39GH;journalArticle;2023;"Wang, H.; Molina, J.-M.; Dray-Spira, R.; Schmidt, A.J.; Hickson, F.; van de Vijver, D.; Jonas, K.J.";Spatio-temporal changes in pre-exposure prophylaxis uptake among MSM in mainland France between 2016 and 2021: a Bayesian small area approach with MSM population estimation;Journal of the International AIDS Society;;10.1002/jia2.26089
4N3BS79C;journalArticle;2023;"Liao, J.; Zhang, Y.; Yang, Z.; Qiu, C.; Chen, W.; Zhang, J.J.; Berhane, K.; Bai, Z.; Han, B.; Xu, J.; Jiang, Y.-H.; Gilliland, F.; Yan, W.; Huang, G.; Chen, Z.";Identifying critical windows of air pollution exposure during preconception and gestational period on birthweight: a prospective cohort study;Environmental Health: A Global Access Science Source;;10.1186/s12940-023-01022-6
BHFZZMHY;journalArticle;2023;"Yang, T.; Tang, X.; Liu, R.";Dual temporal gated multi-graph convolution network for taxi demand prediction;Neural Computing and Applications;;10.1007/s00521-021-06092-6
5746NHZQ;journalArticle;2023;"Shokri Varniab, Z.; Saeedi Moghaddam, S.; Pourabhari Langroudi, A.; Shati, M.; Koolaji, S.; Ghanbari, A.; Mehdipour, P.; Barakati, S.H.; Moghadam, M.; Shobeiri, P.; Esfahani, Z.; Sharifnejad Tehrani, Y.; Salahi, S.; Bagheri, H.; Mortazavi, S.S.";The levels and trends of metabolic risk factors in the elderly population at the national and sub-national scale in Iran from 1990 to 2016;Journal of Diabetes and Metabolic Disorders;;10.1007/s40200-023-01297-z
67YMDYS2;journalArticle;2024;"Dahal, A.; Tanyas, H.; van Westen, C.; van der Meijde, M.; Mai, P.M.; Huser, R.; Lombardo, L.";Space–time landslide hazard modeling via Ensemble Neural Networks;Natural Hazards and Earth System Sciences;;10.5194/nhess-24-823-2024
ZCKUCR8M;journalArticle;2024;"Zou, B.; Zhao, Y.; Hu, X.; He, C.; Yang, T.";Remote physiological signal recovery with efficient spatio-temporal modeling;Frontiers in Physiology;;10.3389/fphys.2024.1428351
D8ANPE8F;journalArticle;2024;"Potter, B.I.; Thijssen, M.; Trovão, N.S.; Pineda-Peña, A.; Reynders, M.; Mina, T.; Alvarez, C.; Amini-Bavil-Olyaee, S.; Nevens, F.; Maes, P.; Lemey, P.; Van Ranst, M.; Baele, G.; Pourkarim, M.R.";Contemporary and historical human migration patterns shape hepatitis B virus diversity;Virus Evolution;;10.1093/ve/veae009
63K2GY6D;journalArticle;2024;"Feng, D.; Li, G.; Feng, C.; Wang, S.; Nie, Q.; Wang, X.";Influencing Mechanism of Tidal Disasters on Locust Breeding Area Evolution in the Eastern Coastal Area of China during the Ming and Qing Dynasties;Atmosphere;;10.3390/atmos15010065
KKUZLV7A;journalArticle;2024;"Ding, L.; Zhang, J.; Guo, H.; Zhang, K.; Liu, B.; Bruzzone, L.";Joint Spatio-Temporal Modeling for Semantic Change Detection in Remote Sensing Images;IEEE Transactions on Geoscience and Remote Sensing;;10.1109/TGRS.2024.3362795
A4VJN9YU;journalArticle;2023;"Yao, Z.; Wang, Y.; Wu, H.; Wang, J.; Long, M.";ModeRNN: Harnessing Spatiotemporal Mode Collapse in Unsupervised Predictive Learning;IEEE Transactions on Pattern Analysis and Machine Intelligence;;10.1109/TPAMI.2023.3293145
HRPAEXF4;journalArticle;2024;"Politis, M.D.; Gutiérrez-Avila, I.; Just, A.; Pizano-Zárate, M.L.; Tamayo-Ortiz, M.; Greenberg, J.H.; Téllez-Rojo, M.M.; Sanders, A.P.; Rosa, M.J.";Recent ambient temperature and fine particulate matter (PM2.5) exposure is associated with urinary kidney injury biomarkers in children;Science of the Total Environment;;10.1016/j.scitotenv.2023.168119
R7946BYR;journalArticle;2023;"Han, Z.; Zhang, C.; Gao, L.; Zeng, Z.; Zhang, B.; Atkinson, P.M.";Spatio-temporal multi-level attention crop mapping method using time-series SAR imagery;ISPRS Journal of Photogrammetry and Remote Sensing;;10.1016/j.isprsjprs.2023.11.016
4ISLHVXN;journalArticle;2023;"Kunchev, I.; Angelova, M.";Development of a Conceptual Model of a Road Accident Geoinformation System;Kartografija i Geoinformacije;;10.32909/kg.22.39.1
JU37PPEQ;journalArticle;2023;Jankiewicz, M.;Regional economic growth and unemployment in the European Union – a spatio-temporal analysis at the NUTS-2 level (2013–2019);Hungarian Geographical Bulletin;;10.15201/hungeobull.72.2.6
XNXS8S6G;conferencePaper;2023;"Guan, J.; Zhou, H.; Guo, Z.; Hu, T.; Deng, L.; Quan, C.; Fang, M.; Zhao, Y.";Dual-Modality Co-Learning for Unveiling Deepfake in Spatio-Temporal Space;;ICMR 2023 - Proceedings of the 2023 ACM International Conference on Multimedia Retrieval;10.1145/3591106.3592284
B8UN44QX;conferencePaper;2024;"Khorramshahi, P.; Wu, Z.; Wang, T.; Deluccia, L.; Wang, H.";Lightweight Delivery Detection on Doorbell Cameras;;Proceedings - 2024 IEEE Winter Conference on Applications of Computer Vision, WACV 2024;10.1109/WACV57701.2024.00681
ZEIKDS9T;journalArticle;2023;"He, K.; Tanyas, H.; Chang, L.; Hu, X.; Luo, G.; Lombardo, L.";Modelling InSAR-derived hillslope velocities with multivariate statistics: A first attempt to generate interpretable predictions;Remote Sensing of Environment;;10.1016/j.rse.2023.113518
LVWZ9H5F;journalArticle;2023;"Taghavi, M.; Ghanizadeh, G.; Ghasemi, M.; Fassò, A.; Hoek, G.; Hushmandi, K.; Raei, M.";Application of Functional Principal Component Analysis in the Spatiotemporal Land-Use Regression Modeling of PM2.5;Atmosphere;;10.3390/atmos14060926
RQZYXDCB;journalArticle;2024;"Gu, J.; Yi, Y.; Li, Q.";Motion sensitive network for action recognition in control and decision-making of autonomous systems;Frontiers in Neuroscience;;10.3389/fnins.2024.1370024
6ES92GIE;conferencePaper;2023;"Zhuo, J.; Zhao, X.; Wang, S.; Ma, H.; Huang, Q.";Synthesizing Videos from Images for Image-to-Video Adaptation;;MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia;10.1145/3581783.3611897
5K83I7M8;journalArticle;2023;"Nguyen, M.H.; Nguyen, T.H.T.; Molenberghs, G.; Abrams, S.; Hens, N.; Faes, C.";The impact of national and international travel on spatio-temporal transmission of SARS-CoV-2 in Belgium in 2021;BMC Infectious Diseases;;10.1186/s12879-023-08368-9
CPB4XRKD;journalArticle;2023;"Gong, Y.; Zhao, Y.; Zhang, X.; Zhao, X.; Chang, H.; Huang, J.; Yu, Z.; Zhang, H.; Liu, H.";Ambient particulate matter, maternal thyroid function, and birth weight: A mediation analysis;Ecotoxicology and Environmental Safety;;10.1016/j.ecoenv.2023.115420
65BU2M2E;journalArticle;2023;Wen, K.;A semiparametric spatio-temporal model of crop yield trend and its implication to insurance rating;Agricultural Economics (United Kingdom);;10.1111/agec.12798
G6QM4YWG;journalArticle;2023;"Dabral, A.; Shankhwar, R.; Martins-Ferreira, M.A.C.; Pandey, S.; Kant, R.; Meena, R.K.; Chandra, G.; Ginwal, H.S.; Thakur, P.K.; Bhandari, M.S.; Sahu, N.; Nayak, S.";Phenotypic, Geological, and Climatic Spatio-Temporal Analyses of an Exotic Grevillea robusta in the Northwestern Himalayas;Sustainability (Switzerland);;10.3390/su151612292
4HDQCH6V;journalArticle;2023;"Teixeira, P.C.; Ordens, C.M.; McIntyre, N.; Pagliero, L.; Crosbie, R.";Spatio-temporal distribution of atmospheric chloride deposition over a small island;Hydrological Processes;;10.1002/hyp.15052
KGH5UCNJ;journalArticle;2023;"Han, Q.; Shan, X.; Jin, X.; Gorfine, H.";Overcoming gaps in a seasonal time series of Japanese anchovy abundance to analyse interannual trends;Ecological Indicators;;10.1016/j.ecolind.2023.110189
H655QD3Y;journalArticle;2023;"Burrichter, B.; Hofmann, J.; Koltermann da Silva, J.; Niemann, A.; Quirmbach, M.";A Spatiotemporal Deep Learning Approach for Urban Pluvial Flood Forecasting with Multi-Source Data;Water (Switzerland);;10.3390/w15091760
9DBND7XB;journalArticle;2023;"Palma, M.; Maggio, S.; Cappello, C.; Congedi, A.; De Iaco, S.";Spatio-temporal modeling of groundwater quality deterioration and resource depletion;Hydrogeology Journal;;10.1007/s10040-023-02692-9
WBKB63JK;journalArticle;2024;"Wang, Y.; Liu, K.; He, Y.; Wang, P.; Chen, Y.; Xue, H.; Huang, C.; Li, L.";Enhancing Air Quality Forecasting: A Novel Spatio-Temporal Model Integrating Graph Convolution and Multi-Head Attention Mechanism;Atmosphere;;10.3390/atmos15040418
G3YBBZKG;journalArticle;2023;"Grüss, A.; Charsley, A.R.; Thorson, J.T.; Anderson, O.F.; O'Driscoll, R.L.; Wood, B.; Breivik, O.N.; O'Leary, C.A.";Integrating survey and observer data improves the predictions of New Zealand spatio-temporal models;ICES Journal of Marine Science;;10.1093/icesjms/fsad129
9EGB8UVL;journalArticle;2024;"Mathai, M.; Liu, Y.; Ling, N.";A Hybrid Transformer-LSTM Model With 3D Separable Convolution for Video Prediction;IEEE Access;;10.1109/ACCESS.2024.3375365
V448974C;journalArticle;2023;"Orozco-Acosta, E.; Riebler, A.; Adin, A.; Ugarte, M.D.";A scalable approach for short-term disease forecasting in high spatial resolution areal data;Biometrical Journal;;10.1002/bimj.202300096
PW77AURC;journalArticle;2024;"Shalom, E.S.; Khan, A.; Van Loo, S.; Sourbron, S.P.";Current status in spatiotemporal analysis of contrast-based perfusion MRI;Magnetic Resonance in Medicine;;10.1002/mrm.29906
W5A88EZ5;journalArticle;2023;"Tessema, Z.T.; Tesema, G.A.; Ahern, S.; Earnest, A.";A Systematic Review of Areal Units and Adjacency Used in Bayesian Spatial and Spatio-Temporal Conditional Autoregressive Models in Health Research;International Journal of Environmental Research and Public Health;;10.3390/ijerph20136277
QQRLZ45N;conferencePaper;2023;"Tian, Y.; Yang, M.; Zhang, L.; Zhang, Z.; Liu, Y.; Xie, X.; Que, X.; Wang, W.";View while Moving: Efficient Video Recognition in Long-untrimmed Videos;;MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia;10.1145/3581783.3612035
3V4X64RP;conferencePaper;2024;"Papacharalampopoulos, A.; Christopoulos, D.; Stavropoulos, P.";Towards a surrogate spatiotemporal model of additive manufacturing for digital twin-based process control;;Procedia CIRP;10.1016/j.procir.2023.09.231
743WZYN2;journalArticle;2023;"Hosseini-Shokouh, S.-M.; Ghanei, M.; Mousavi, B.; Bagheri, H.; Bahadori, M.; Meskarpour-Amiri, M.; Mehdizadeh, P.";Social disparities and inequalities in healthcare access and expenditures among Iranians exposed to sulfur mustard: a national study using spatio-temporal analysis;BMC Health Services Research;;10.1186/s12913-023-10352-7
CNFS7989;journalArticle;2023;"Liu, X.; Sun, Y.; Yin, Y.; Dai, X.; Bergquist, R.; Gao, F.; Liu, R.; Liu, J.; Wang, F.; Lv, X.; Zhang, Z.";Influence of urbanization on schistosomiasis infection risk in Anhui Province based on sixteen year's longitudinal surveillance data: a spatio-temporal modelling study;Infectious Diseases of Poverty;;10.1186/s40249-023-01163-3
L7IMQV4S;journalArticle;2024;"Ma, X.; Zou, B.; Deng, J.; Gao, J.; Longley, I.; Xiao, S.; Guo, B.; Wu, Y.; Xu, T.; Xu, X.; Yang, X.; Wang, X.; Tan, Z.; Wang, Y.; Morawska, L.; Salmond, J.";A comprehensive review of the development of land use regression approaches for modeling spatiotemporal variations of ambient air pollution: A perspective from 2011 to 2023;Environment International;;10.1016/j.envint.2024.108430
2FSCALHS;journalArticle;2023;"Espinasse, M.; Mikkelsen, E.; Sørbye, S.H.; Skern-Mauritzen, M.; Falk-Andersson, J.; Fauchald, P.";Seafood production in Northern Norway: Analyzing variation and co-development in aquaculture and coastal fisheries;Marine Policy;;10.1016/j.marpol.2023.105777
P226L4ZF;journalArticle;2023;"Zand, M.; Etemad, A.; Greenspan, M.";Flow-Based Spatio-Temporal Structured Prediction of Motion Dynamics;IEEE Transactions on Pattern Analysis and Machine Intelligence;;10.1109/TPAMI.2023.3296446
I5MWS8JK;journalArticle;2023;"Fard, P.; Chung, M.K.J.; Estiri, H.; Patel, C.J.";Spatio-temporal interpolation and delineation of extreme heat events in California between 2017 and 2021;Environmental Research;;10.1016/j.envres.2023.116984
NAYZ67PJ;journalArticle;2023;"Oh, G.; Aravamuthan, S.; Ma, T.F.; Mandujano Reyes, J.F.; Ballmann, A.; Hefley, T.; McGahan, I.; Russell, R.; Walsh, D.P.; Zhu, J.";Model-based surveillance system design under practical constraints with application to white-nose syndrome;Environmental and Ecological Statistics;;10.1007/s10651-023-00578-3
V64HQ6UX;journalArticle;2023;"Vicente, G.; Goicoa, T.; Ugarte, M.D.";Multivariate Bayesian spatio-temporal P-spline models to analyze crimes against women;Biostatistics;;10.1093/biostatistics/kxab042
Z98SXLP4;journalArticle;2023;"Zhan, Y.; Gu, H.; Li, X.";Study on association factors of intestinal infectious diseases based-Bayesian spatio-temporal model;BMC Infectious Diseases;;10.1186/s12879-023-08665-3
8HGQII2T;journalArticle;2024;"Ovando, D.; Bradley, D.; Burns, E.; Thomas, L.; Thorson, J.";Simulating benefits, costs and trade-offs of spatial management in marine social-ecological systems;Fish and Fisheries;;10.1111/faf.12804
DSS2RINL;journalArticle;2024;"Schönauer, M.; Ågren, A.M.; Katzensteiner, K.; Hartsch, F.; Arp, P.; Drollinger, S.; Jaeger, D.";Soil moisture modeling with ERA5-Land retrievals, topographic indices, and in situ measurements and its use for predicting ruts;Hydrology and Earth System Sciences;;10.5194/hess-28-2617-2024
286CVFIF;journalArticle;2023;"Nguyen, V.-A.; Bartels, D.W.; Gilligan, C.A.";Modelling the spread and mitigation of an emerging vector-borne pathogen: Citrus greening in the U.S.;PLoS Computational Biology;;10.1371/journal.pcbi.1010156
QQNAUIUS;journalArticle;2023;"De Witte, D.; Abad, A.A.; Molenberghs, G.; Verbeke, G.; Sanchez, L.; Mas-Bermejo, P.; Neyens, T.";A multivariate spatio-temporal model for the incidence of imported COVID-19 cases and COVID-19 deaths in Cuba;Spatial and Spatio-temporal Epidemiology;;10.1016/j.sste.2023.100588
